llm_as_judge,api,api_method,utterance,evaluation
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/search/:stateIsoCode/:keyword,Busca la localidad de Salta en la provincia de Salta.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/search/:stateIsoCode/:keyword,Encuentra la ciudad de Mar del Plata en la provincia de Buenos Aires.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/search/:stateIsoCode/:keyword,Busca la localidad de San Juan en la provincia de San Juan.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/search/:stateIsoCode/:keyword,Encuentra la ciudad de Resistencia en la provincia de Chaco.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/states,¿Cuáles son los estados de Argentina con sus códigos ISO?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/states,Necesito la lista de provincias de Argentina junto con sus códigos ISO.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/states,Obtén los estados de Argentina y sus códigos ISO.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/states,¿Puedes darme la lista de estados argentinos con sus códigos ISO?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/states,Muestra los estados de Argentina y sus respectivos códigos ISO.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/states,Dame la lista de provincias de Argentina con sus códigos ISO.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/states,¿Cuáles son las provincias de Argentina y sus códigos ISO?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/states,Obtén la lista de estados de Argentina con sus códigos ISO.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/states,Necesito ver los estados de Argentina y sus códigos ISO.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/cities/states,¿Puedes mostrarme los estados de Argentina con sus códigos ISO?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/city/correo_argentino/:weight/:stateIsoCodeSrc/:normalizeCityNameSrc/:stateIsoCodeDst/:normalizeCityNameDst,"¿Cuánto cuesta enviar un paquete de 5 kg desde Buenos Aires, CABA, hasta Córdoba, Córdoba?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/city/correo_argentino/:weight/:stateIsoCodeSrc/:normalizeCityNameSrc/:stateIsoCodeDst/:normalizeCityNameDst,"Necesito el precio para enviar un paquete de 10 kg desde Rosario, Santa Fe, hasta Mendoza, Mendoza.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/city/correo_argentino/:weight/:stateIsoCodeSrc/:normalizeCityNameSrc/:stateIsoCodeDst/:normalizeCityNameDst,"¿Cuál es el costo de enviar un paquete de 3 kg desde La Plata, Buenos Aires, hasta San Miguel de Tucumán, Tucumán?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/city/correo_argentino/:weight/:stateIsoCodeSrc/:normalizeCityNameSrc/:stateIsoCodeDst/:normalizeCityNameDst,"Quiero saber el precio para enviar un paquete de 7 kg desde Mar del Plata, Buenos Aires, hasta Salta, Salta.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/city/correo_argentino/:weight/:stateIsoCodeSrc/:normalizeCityNameSrc/:stateIsoCodeDst/:normalizeCityNameDst,"¿Cuánto sale enviar un paquete de 2 kg desde San Juan, San Juan, hasta Neuquén, Neuquén?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/city/correo_argentino/:weight/:stateIsoCodeSrc/:normalizeCityNameSrc/:stateIsoCodeDst/:normalizeCityNameDst,"Necesito el costo de enviar un paquete de 8 kg desde Resistencia, Chaco, hasta Bahía Blanca, Buenos Aires.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/city/correo_argentino/:weight/:stateIsoCodeSrc/:normalizeCityNameSrc/:stateIsoCodeDst/:normalizeCityNameDst,"¿Cuál es el precio para enviar un paquete de 4 kg desde Posadas, Misiones, hasta Santa Rosa, La Pampa?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/city/correo_argentino/:weight/:stateIsoCodeSrc/:normalizeCityNameSrc/:stateIsoCodeDst/:normalizeCityNameDst,"Quiero saber cuánto cuesta enviar un paquete de 6 kg desde San Salvador de Jujuy, Jujuy, hasta Río Gallegos, Santa Cruz.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/city/correo_argentino/:weight/:stateIsoCodeSrc/:normalizeCityNameSrc/:stateIsoCodeDst/:normalizeCityNameDst,"¿Cuánto sale enviar un paquete de 9 kg desde Paraná, Entre Ríos, hasta Ushuaia, Tierra del Fuego?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/city/correo_argentino/:weight/:stateIsoCodeSrc/:normalizeCityNameSrc/:stateIsoCodeDst/:normalizeCityNameDst,"Necesito el precio para enviar un paquete de 1 kg desde Corrientes, Corrientes, hasta Formosa, Formosa.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/oca/:cuit/:operativa/:cost/:weight/:volume/:postCodeSrc/:postCodeDst,"Obtén una cotización para enviar un paquete desde el código postal 1000 hasta el 2000 con un costo de 5000 ARS, un volumen de 5000 cm3 y un peso de 10 KG, utilizando el CUIT 30-12345678-9 y la operativa 123.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/oca/:cuit/:operativa/:cost/:weight/:volume/:postCodeSrc/:postCodeDst,"Necesito una cotización para un envío desde el código postal 3000 al 4000, con un costo de 7500 ARS, un volumen de 3000 cm3 y un peso de 5 KG. Mi CUIT es 27-87654321-0 y la operativa es 456.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/oca/:cuit/:operativa/:cost/:weight/:volume/:postCodeSrc/:postCodeDst,"¿Cuánto costaría enviar un paquete desde el código postal 5000 al 6000 con un costo de 10000 ARS, un volumen de 10000 cm3 y un peso de 15 KG? Mi CUIT es 20-11223344-5 y la operativa es 789.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/oca/:cuit/:operativa/:cost/:weight/:volume/:postCodeSrc/:postCodeDst,"Quiero cotizar un envío desde el código postal 7000 al 8000, con un costo de 3000 ARS, un volumen de 2000 cm3 y un peso de 3 KG. Mi CUIT es 23-99887766-1 y la operativa es 321.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/oca/:cuit/:operativa/:cost/:weight/:volume/:postCodeSrc/:postCodeDst,"Obtén el precio para enviar un paquete desde el código postal 9000 al 10000, con un costo de 12000 ARS, un volumen de 15000 cm3 y un peso de 20 KG. Mi CUIT es 24-55667788-2 y la operativa es 654.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/oca/:cuit/:operativa/:cost/:weight/:volume/:postCodeSrc/:postCodeDst,"Necesito una cotización para un envío desde el código postal 11000 al 12000, con un costo de 8000 ARS, un volumen de 7000 cm3 y un peso de 12 KG. Mi CUIT es 25-33445566-3 y la operativa es 987.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/oca/:cuit/:operativa/:cost/:weight/:volume/:postCodeSrc/:postCodeDst,"¿Cuánto costaría enviar un paquete desde el código postal 13000 al 14000 con un costo de 6000 ARS, un volumen de 4000 cm3 y un peso de 8 KG? Mi CUIT es 26-77889900-4 y la operativa es 159.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/oca/:cuit/:operativa/:cost/:weight/:volume/:postCodeSrc/:postCodeDst,"Quiero cotizar un envío desde el código postal 15000 al 16000, con un costo de 9000 ARS, un volumen de 6000 cm3 y un peso de 7 KG. Mi CUIT es 28-44556677-5 y la operativa es 753.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/oca/:cuit/:operativa/:cost/:weight/:volume/:postCodeSrc/:postCodeDst,"Obtén una cotización para enviar un paquete desde el código postal 17000 al 18000 con un costo de 11000 ARS, un volumen de 8000 cm3 y un peso de 18 KG. Mi CUIT es 29-11223344-6 y la operativa es 852.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/oca/:cuit/:operativa/:cost/:weight/:volume/:postCodeSrc/:postCodeDst,"Necesito una cotización para un envío desde el código postal 19000 al 20000, con un costo de 4000 ARS, un volumen de 1000 cm3 y un peso de 2 KG. Mi CUIT es 30-99887766-7 y la operativa es 147.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/correo_argentino/:weight/:postCodeSrc/:postCodeDst,¿Cuánto cuesta enviar un paquete de 5 kg desde el código postal 1000 hasta el 2000 con Correo Argentino?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/correo_argentino/:weight/:postCodeSrc/:postCodeDst,Necesito saber el precio para mandar un paquete de 10 kg desde el código postal 3000 al 4000 con Correo Argentino.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/correo_argentino/:weight/:postCodeSrc/:postCodeDst,¿Cuál es el costo de enviar un paquete de 2 kg desde el código postal 5000 al 6000 con Correo Argentino?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/correo_argentino/:weight/:postCodeSrc/:postCodeDst,"Quiero enviar un paquete de 7 kg desde el código postal 7000 al 8000 con Correo Argentino, ¿cuánto cuesta?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/correo_argentino/:weight/:postCodeSrc/:postCodeDst,¿Cuánto me cobrarían por enviar un paquete de 3 kg desde el código postal 9000 al 10000 con Correo Argentino?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/correo_argentino/:weight/:postCodeSrc/:postCodeDst,Necesito el precio para enviar un paquete de 8 kg desde el código postal 11000 al 12000 con Correo Argentino.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/correo_argentino/:weight/:postCodeSrc/:postCodeDst,¿Cuánto cuesta mandar un paquete de 4 kg desde el código postal 13000 al 14000 con Correo Argentino?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/correo_argentino/:weight/:postCodeSrc/:postCodeDst,Quiero saber el costo de enviar un paquete de 6 kg desde el código postal 15000 al 16000 con Correo Argentino.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/correo_argentino/:weight/:postCodeSrc/:postCodeDst,¿Cuánto me cobrarían por enviar un paquete de 9 kg desde el código postal 17000 al 18000 con Correo Argentino?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/quotes/postcode/correo_argentino/:weight/:postCodeSrc/:postCodeDst,Necesito el precio para mandar un paquete de 1 kg desde el código postal 19000 al 20000 con Correo Argentino.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/tracking/correo_argentino/create_task/:service/:tracking_code,¿Puedes crear una tarea para rastrear un envío de MercadoLibre con el código de seguimiento ABC123?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/tracking/correo_argentino/create_task/:service/:tracking_code,Necesito rastrear un paquete nacional con el código de seguimiento XYZ789.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/tracking/correo_argentino/create_task/:service/:tracking_code,Crea una tarea para obtener el historial de un envío internacional con el código 987ZYX.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/tracking/correo_argentino/create_task/:service/:tracking_code,¿Puedes rastrear un envío de ecommerce con el código de seguimiento 123ABC?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/tracking/correo_argentino/create_task/:service/:tracking_code,Necesito el historial de un envío nacional plus con el código de seguimiento 456DEF.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/tracking/correo_argentino/create_task/:service/:tracking_code,Crea una tarea para rastrear un envío de MercadoLibre con el código 789GHI.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/tracking/correo_argentino/create_task/:service/:tracking_code,¿Puedes obtener el historial de un envío nacional con el código de seguimiento 321JKL?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/tracking/correo_argentino/create_task/:service/:tracking_code,Necesito rastrear un envío internacional con el código 654MNO.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/tracking/correo_argentino/create_task/:service/:tracking_code,Crea una tarea para rastrear un envío de ecommerce con el código de seguimiento 987PQR.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/tracking/correo_argentino/create_task/:service/:tracking_code,¿Puedes obtener el historial de un envío nacional plus con el código de seguimiento 123STU?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/postcode/:service/:postCode,¿Dónde están las oficinas de Correo Argentino en el código postal 1001?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/postcode/:service/:postCode,Necesito saber las oficinas de Oca en el código postal 2000.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/postcode/:service/:postCode,¿Cuáles son las oficinas de Andreani en el área del código postal 3000?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/postcode/:service/:postCode,Busco las oficinas de Correo Argentino en el código postal 4000.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/postcode/:service/:postCode,¿Dónde puedo encontrar las oficinas de Oca en el código postal 5000?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/postcode/:service/:postCode,Quiero saber las oficinas de Andreani en el código postal 6000.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/postcode/:service/:postCode,¿Cuáles son las oficinas de Correo Argentino en el código postal 7000?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/postcode/:service/:postCode,Necesito información sobre las oficinas de Oca en el código postal 8000.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/postcode/:service/:postCode,¿Dónde están ubicadas las oficinas de Andreani en el código postal 9000?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/postcode/:service/:postCode,Busco las oficinas de Correo Argentino en el área del código postal 10000.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/search/:service/:stateIsoCode/:keyword,Busca las oficinas de Correo Argentino en Buenos Aires para el código postal 1425.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/search/:service/:stateIsoCode/:keyword,Encuentra las sucursales de Oca en Córdoba para la localidad de Nueva Córdoba.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/search/:service/:stateIsoCode/:keyword,Obtén las oficinas de Andreani en Mendoza para el área de Godoy Cruz.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Transportistas de Argentina,/offices/search/:service/:stateIsoCode/:keyword,Busca las sucursales de Correo Argentino en Santa Fe para el código postal 3000.,natural
