llm_as_judge,api,api_method,utterance,evaluation
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/estimation,"Estimate the solar energy output for a PV installation at 41.9028 latitude, 12.4964 longitude, with 11000 kWp capacity.",unnatural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/estimation,What is the expected solar power production for a system at 39.9042 latitude and 116.4074 longitude with 13000 kWp installed?,unnatural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/prediction,Can you predict the solar power output for a PV plant located at longitude 8.8006813 and latitude 49.3418836?,unnatural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/prediction,What is the solar power forecast for the plant with ID 0xAb425D74eA0113d11c3092E47a4C0542C25973db?,unnatural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/prediction,Give me the solar power prediction for a PV system with a plane azimuth of 45 degrees and declination of 32 degrees.,unnatural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/prediction,I need a solar power forecast for a PV plant with an inverter capacity of 4500 Watts.,natural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/prediction,Can you provide the solar power prediction for a system with an installed Watt-Peak of 6442?,unnatural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/prediction,What is the solar power output forecast for a PV plant in the postal code 69256?,unnatural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/prediction,Predict the solar power generation for a PV system with a loss factor of 14.,unnatural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/prediction,I need a solar power forecast using the 'forecast.solar' decoration format.,unnatural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/prediction,What is the solar power prediction for a PV plant using the default decoration format?,unnatural
gpt-4.1,SolarEnergyPrediction,/v2.0/solar/prediction,Can you forecast the solar power output for a PV system with a plane azimuth of -90 degrees and declination of 45 degrees?,unnatural
gpt-4.1,BIN/IP Checker,BIN Checker,Can you check the details for the BIN number 448590?,natural
gpt-4.1,BIN/IP Checker,BIN Checker,I need to verify the BIN 123456 for any potential fraud.,natural
gpt-4.1,BIN/IP Checker,BIN Checker,Please provide the information for BIN 654321.,unnatural
gpt-4.1,BIN/IP Checker,BIN Checker,What details can you find for the BIN 987654?,natural
gpt-4.1,BIN/IP Checker,BIN Checker,Check the BIN 111222 for its issuing bank and country.,unnatural
gpt-4.1,BIN/IP Checker,BIN Checker,I want to know the card type and level for BIN 333444.,natural
gpt-4.1,BIN/IP Checker,BIN Checker,Can you verify if BIN 555666 is associated with any known fraud?,unnatural
gpt-4.1,BIN/IP Checker,BIN Checker,"Get me the details for BIN 777888, please.",unnatural
gpt-4.1,BIN/IP Checker,BIN Checker,I need to check the issuing bank for BIN 999000.,natural
gpt-4.1,BIN/IP Checker,BIN Checker,Please verify the BIN 112233 for its risk level.,unnatural
gpt-4.1,BIN/IP Checker,BIN/IP Checker,Check the details for BIN number 448590.,unnatural
gpt-4.1,BIN/IP Checker,BIN/IP Checker,Can you verify the BIN 123456 and provide its details?,unnatural
gpt-4.1,BIN/IP Checker,BIN/IP Checker,I need information on BIN 654321 and check it against IP 192.168.1.1.,unnatural
gpt-4.1,BIN/IP Checker,BIN/IP Checker,Please provide the risk score for BIN 987654 with IP 10.0.0.1.,unnatural
gpt-4.1,BIN/IP Checker,BIN/IP Checker,Get the full details of BIN 111222.,unnatural
gpt-4.1,BIN/IP Checker,BIN/IP Checker,Check BIN 333444 and see if it matches with IP 172.16.0.1.,unnatural
gpt-4.1,BIN/IP Checker,BIN/IP Checker,I want to verify BIN 555666.,unnatural
gpt-4.1,BIN/IP Checker,BIN/IP Checker,Can you provide the details for BIN 777888 and IP 192.168.0.100?,unnatural
gpt-4.1,BIN/IP Checker,BIN/IP Checker,Please check the BIN 999000.,unnatural
gpt-4.1,BIN/IP Checker,BIN/IP Checker,Verify BIN 123789 with IP 8.8.4.4 for risk assessment.,unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"What is the local timezone for the coordinates 34.0522, -118.2437?",unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,Can you find the timezone for the location with latitude 51.5074 and longitude -0.1278?,unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"Please provide the timezone information for the point at 35.6895, 139.6917.",unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"What timezone is associated with the coordinates 48.8566, 2.3522?",unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"Find the local time and timezone for the location 40.7128, -74.0060.",unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"Could you tell me the timezone for the coordinates 55.7558, 37.6173?",natural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,What is the timezone at the location with latitude -33.8688 and longitude 151.2093?,unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"Please find the timezone for the point located at 19.4326, -99.1332.",unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"What timezone does the location 41.9028, 12.4964 fall under?",unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"Can you provide the timezone for the coordinates 37.7749, -122.4194?",natural
gpt-4.1,GamerPower,Filter & Group Giveaways,Show me all free games available on the Epic Games Store.,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,Find giveaways for Steam games.,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,What free loot is available for Android users?,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,List all game giveaways on the Epic Games Store and Steam.,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,Are there any free games on Steam right now?,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,Find all available loot giveaways for the Epic Games Store.,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,What are the current giveaways for Android games?,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,Show me all types of giveaways on Steam.,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,List all free loot available on the Epic Games Store.,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,Are there any game giveaways for Android devices?,natural
gpt-4.1,GamerPower,Specific giveaway details,Can you provide details for the giveaway with ID 525?,unnatural
gpt-4.1,GamerPower,Specific giveaway details,I need information on the giveaway with ID 1024.,unnatural
gpt-4.1,GamerPower,Specific giveaway details,What are the details for the giveaway with ID 678?,unnatural
gpt-4.1,GamerPower,Specific giveaway details,Please fetch the giveaway details for ID 333.,unnatural
gpt-4.1,GamerPower,Specific giveaway details,Show me the specifics of the giveaway with ID 890.,unnatural
gpt-4.1,GamerPower,Specific giveaway details,I'd like to know more about the giveaway with ID 456.,unnatural
gpt-4.1,GamerPower,Specific giveaway details,Get me the details for the giveaway with ID 777.,unnatural
gpt-4.1,GamerPower,Specific giveaway details,What can you tell me about the giveaway with ID 999?,unnatural
gpt-4.1,GamerPower,Specific giveaway details,Retrieve the giveaway information for ID 123.,unnatural
gpt-4.1,GamerPower,Specific giveaway details,I want to see the details for the giveaway with ID 250.,unnatural
gpt-4.1,GamerPower,Live giveaways by platform,What are the current free games available on Steam?,natural
gpt-4.1,GamerPower,Live giveaways by platform,Show me the latest giveaways for the Epic Games Store.,natural
gpt-4.1,GamerPower,Live giveaways by platform,Are there any free games on the PlayStation 4 right now?,natural
gpt-4.1,GamerPower,Live giveaways by platform,Find all the free loot available for Xbox One.,natural
gpt-4.1,GamerPower,Live giveaways by platform,What giveaways are currently available for the Nintendo Switch?,natural
gpt-4.1,GamerPower,Live giveaways by platform,Can you list the free games on Android?,natural
gpt-4.1,GamerPower,Live giveaways by platform,What are the free game offers on iOS?,natural
gpt-4.1,GamerPower,Live giveaways by platform,Show me the free VR games available now.,natural
gpt-4.1,GamerPower,Live giveaways by platform,Are there any giveaways on Battle.net?,natural
gpt-4.1,GamerPower,Live giveaways by platform,What free games can I find on GOG?,natural
gpt-4.1,GamerPower,Live giveaways by type,Show me all the live game giveaways available right now.,natural
gpt-4.1,GamerPower,Live giveaways by type,What are the current loot giveaways I can participate in?,natural
gpt-4.1,GamerPower,Live giveaways by type,Find me the latest beta giveaways happening today.,natural
gpt-4.1,GamerPower,Live giveaways by type,Are there any live giveaways for game items?,natural
gpt-4.1,GamerPower,Live giveaways by type,List all the active loot giveaways.,natural
gpt-4.1,GamerPower,Live giveaways by type,Can you show me the current beta testing opportunities?,natural
gpt-4.1,GamerPower,Live giveaways by type,What game giveaways are live at the moment?,natural
gpt-4.1,GamerPower,Live giveaways by type,I want to see all the live loot giveaways.,natural
gpt-4.1,GamerPower,Live giveaways by type,Are there any beta giveaways available now?,natural
gpt-4.1,GamerPower,Live giveaways by type,Show me the current giveaways for games.,natural
gpt-4.1,GamerPower,Sort live giveaways,Can you show me the most popular game giveaways right now?,natural
gpt-4.1,GamerPower,Sort live giveaways,What are the latest free game giveaways available?,natural
gpt-4.1,GamerPower,Sort live giveaways,Find the giveaways with the highest value.,natural
gpt-4.1,GamerPower,Sort live giveaways,Sort the current game giveaways by their popularity.,natural
gpt-4.1,GamerPower,Sort live giveaways,List the free game giveaways sorted by the newest first.,natural
gpt-4.1,GamerPower,Sort live giveaways,Can you provide the giveaways sorted by their value?,natural
gpt-4.1,GamerPower,Sort live giveaways,Show me the most popular giveaways in gaming.,natural
gpt-4.1,GamerPower,Sort live giveaways,What are the top value giveaways available now?,natural
gpt-4.1,GamerPower,Sort live giveaways,Find the latest giveaways in the gaming world.,natural
gpt-4.1,GamerPower,Sort live giveaways,List the current giveaways sorted by popularity.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Show me the most popular giveaways available on Steam.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Find all the current giveaways for Xbox sorted by date.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,What are the latest loot giveaways on Epic Games?,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,List all game giveaways on PlayStation sorted by popularity.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Show me the giveaways for PC sorted by relevance.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Find the most popular loot giveaways on Android.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,What are the current giveaways for iOS sorted by date?,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,List all the giveaways on Nintendo Switch sorted by relevance.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Show me the latest game giveaways on Steam.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Find all loot giveaways on PlayStation sorted by popularity.,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,How many live giveaways are currently available?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,What is the total worth of all live gaming giveaways right now?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,Can you tell me the number of active giveaways and their total value?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,What's the estimated dollar value of all current giveaways?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,How many free games and loot giveaways are live at the moment?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,Give me the total count and worth of all live giveaways.,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,What is the current number of live giveaways and their estimated worth in dollars?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,Can you provide the total number of active giveaways and their value?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,How many giveaways are live and what is their total worth?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,Tell me the total live giveaways and their worth estimation in dollars.,unnatural
gpt-4.1,GamerPower,All live giveaways,Show me all the current free game giveaways.,natural
gpt-4.1,GamerPower,All live giveaways,What are the live gaming giveaways available right now?,natural
gpt-4.1,GamerPower,All live giveaways,Can you list all the active giveaways for games?,natural
gpt-4.1,GamerPower,All live giveaways,Find all the ongoing game loot giveaways.,natural
gpt-4.1,GamerPower,All live giveaways,What free game offers are currently live?,natural
gpt-4.1,GamerPower,All live giveaways,Give me a list of all the current gaming giveaways.,natural
gpt-4.1,GamerPower,All live giveaways,Are there any live giveaways for games at the moment?,natural
gpt-4.1,GamerPower,All live giveaways,Show all the active giveaways in the gaming world.,natural
gpt-4.1,GamerPower,All live giveaways,What are the current free gaming loot offers?,natural
gpt-4.1,GamerPower,All live giveaways,List all the live giveaways for free games.,natural
gpt-4.1,Latest Stock Price,price,What is the latest stock price for Apple on the NASDAQ?,natural
gpt-4.1,Latest Stock Price,price,Can you fetch the current price of Tesla and Amazon stocks on the NYSE?,natural
