llm_as_judge,api,api_method,utterance,evaluation
gpt-4.1,BIN/IP Checker,BIN/IP Checker,Please analyze BIN 555555 and IP 198.51.100.10 for any risks.,unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"What's the local timezone for the coordinates 40.7128° N, 74.0060° W?",natural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"Can you tell me the timezone for the location at 34.0522° N, 118.2437° W?",natural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"I'd like to know the timezone for the point 51.5074° N, 0.1278° W.",unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"What timezone is the location 48.8566° N, 2.3522° E in?",natural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"Find the timezone for the coordinates 35.6895° N, 139.6917° E.",natural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"Could you provide the timezone for 55.7558° N, 37.6173° E?",natural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"What's the timezone for the location at 40.4168° N, 3.7038° W?",unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"Tell me the timezone for the coordinates 28.6139° N, 77.2090° E.",natural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"I need the timezone for the point 37.7749° N, 122.4194° W.",unnatural
gpt-4.1,Reverse Geocoding and Geolocation Service,GetTimezone,"What is the timezone for the location 19.4326° N, 99.1332° W?",unnatural
gpt-4.1,GamerPower,Filter & Group Giveaways,Show me all the free games available on Steam.,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,What giveaways can I find on the Epic Games Store?,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,List all the loot available for Android users.,unnatural
gpt-4.1,GamerPower,Filter & Group Giveaways,Are there any free games on the Epic Games Store?,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,Find me some loot on Steam.,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,What free games can I download on Android?,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,Show me the giveaways on the Epic Games Store.,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,Are there any loot giveaways for Steam?,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,What are the current giveaways for Android?,natural
gpt-4.1,GamerPower,Filter & Group Giveaways,Can you list the free games on Steam?,natural
gpt-4.1,GamerPower,Specific giveaway details,Can you give me the details for the Cyberpunk 2077 giveaway?,natural
gpt-4.1,GamerPower,Specific giveaway details,I need information about the latest Fortnite loot giveaway.,natural
gpt-4.1,GamerPower,Specific giveaway details,What's included in the Call of Duty: Warzone giveaway?,natural
gpt-4.1,GamerPower,Specific giveaway details,Tell me more about the Minecraft free game offer.,natural
gpt-4.1,GamerPower,Specific giveaway details,Could you provide details on the Assassin's Creed Valhalla giveaway?,natural
gpt-4.1,GamerPower,Specific giveaway details,What are the specifics of the League of Legends loot giveaway?,natural
gpt-4.1,GamerPower,Specific giveaway details,I'd like to know more about the Apex Legends giveaway.,natural
gpt-4.1,GamerPower,Specific giveaway details,Give me the details for the Valorant free loot.,natural
gpt-4.1,GamerPower,Specific giveaway details,Can you tell me about the Overwatch giveaway?,natural
gpt-4.1,GamerPower,Specific giveaway details,I want to know the details of the PUBG giveaway.,natural
gpt-4.1,GamerPower,Live giveaways by platform,What are the current free games available on Steam?,natural
gpt-4.1,GamerPower,Live giveaways by platform,Show me the latest giveaways for the Epic Games Store.,natural
gpt-4.1,GamerPower,Live giveaways by platform,Are there any free games on the PlayStation 4 right now?,natural
gpt-4.1,GamerPower,Live giveaways by platform,List the giveaways available for Xbox One.,natural
gpt-4.1,GamerPower,Live giveaways by platform,Can you find any free loot for Android games?,natural
gpt-4.1,GamerPower,Live giveaways by platform,What giveaways are currently live for iOS?,natural
gpt-4.1,GamerPower,Live giveaways by platform,Are there any free games on the Nintendo Switch?,natural
gpt-4.1,GamerPower,Live giveaways by platform,Show me the giveaways for VR platforms.,natural
gpt-4.1,GamerPower,Live giveaways by platform,What are the free games available on Battle.net?,natural
gpt-4.1,GamerPower,Live giveaways by platform,Find the current giveaways for GOG.,natural
gpt-4.1,GamerPower,Live giveaways by type,Show me all the current game giveaways.,natural
gpt-4.1,GamerPower,Live giveaways by type,What loot giveaways are live right now?,natural
gpt-4.1,GamerPower,Live giveaways by type,Can you list the active beta giveaways?,natural
gpt-4.1,GamerPower,Live giveaways by type,I'm interested in any live game giveaways.,natural
gpt-4.1,GamerPower,Live giveaways by type,Are there any current loot giveaways available?,natural
gpt-4.1,GamerPower,Live giveaways by type,Find me the ongoing beta giveaways.,natural
gpt-4.1,GamerPower,Live giveaways by type,List all the live giveaways for games.,natural
gpt-4.1,GamerPower,Live giveaways by type,Do you have any information on current loot giveaways?,natural
gpt-4.1,GamerPower,Live giveaways by type,What are the active giveaways for beta testing?,natural
gpt-4.1,GamerPower,Live giveaways by type,Can you show me the live giveaways for games?,natural
gpt-4.1,GamerPower,Sort live giveaways,Can you show me the latest giveaways?,natural
gpt-4.1,GamerPower,Sort live giveaways,What are the most popular gaming giveaways right now?,natural
gpt-4.1,GamerPower,Sort live giveaways,List the giveaways sorted by their value.,natural
gpt-4.1,GamerPower,Sort live giveaways,I want to see the giveaways sorted by date.,natural
gpt-4.1,GamerPower,Sort live giveaways,Could you provide the giveaways with the highest value first?,natural
gpt-4.1,GamerPower,Sort live giveaways,Show me the giveaways that are trending.,natural
gpt-4.1,GamerPower,Sort live giveaways,Find the giveaways ordered by their popularity.,natural
gpt-4.1,GamerPower,Sort live giveaways,Can you list the giveaways starting with the newest ones?,natural
gpt-4.1,GamerPower,Sort live giveaways,What are the giveaways with the best value available?,natural
gpt-4.1,GamerPower,Sort live giveaways,Give me the list of giveaways sorted by how popular they are.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Show me the most popular giveaways for Xbox.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,What are the latest giveaways available for PlayStation?,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Find all the free loot available on Steam.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Can you list the giveaways sorted by popularity?,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,I want to see the giveaways for PC sorted by date.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Are there any free game keys available for Epic Games?,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,List the giveaways for Nintendo sorted by relevance.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Show me the giveaways for mobile platforms.,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,What are the current giveaways for VR?,natural
gpt-4.1,GamerPower,Live giveaways by platform & type & sorted,Find the most popular loot giveaways.,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,How many live game giveaways are there right now?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,Can you tell me the total worth of all current gaming giveaways?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,What's the estimated value of all live giveaways in dollars?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,Give me the total number of active giveaways and their worth.,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,I want to know the total live giveaways available at the moment.,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,Could you provide the current worth estimation of all giveaways?,unnatural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,How much are all the live gaming giveaways worth right now?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,Tell me the total number of giveaways currently available.,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,What's the total value of all active giveaways in the gaming world?,natural
gpt-4.1,GamerPower,Total live giveaways & worth estimation in dollars,Can you give me the number of live giveaways and their total worth?,natural
gpt-4.1,GamerPower,All live giveaways,Show me all the current gaming giveaways.,natural
gpt-4.1,GamerPower,All live giveaways,What are the live giveaways available right now?,natural
gpt-4.1,GamerPower,All live giveaways,Can you list all the free games and loot currently up for grabs?,natural
gpt-4.1,GamerPower,All live giveaways,I'm interested in the latest gaming giveaways. What can I find?,natural
gpt-4.1,GamerPower,All live giveaways,Tell me about the ongoing giveaways in the gaming world.,natural
gpt-4.1,GamerPower,All live giveaways,Are there any live giveaways for gamers at the moment?,natural
gpt-4.1,GamerPower,All live giveaways,I'd like to know about all the active gaming giveaways.,natural
gpt-4.1,GamerPower,All live giveaways,What free games and loot are being given away right now?,natural
gpt-4.1,GamerPower,All live giveaways,Can you provide a list of all the current gaming giveaways?,natural
gpt-4.1,GamerPower,All live giveaways,What's the latest on free gaming giveaways?,natural
gpt-4.1,Latest Stock Price,price,What's the latest stock price for companies in the Nifty 50 index?,natural
gpt-4.1,Latest Stock Price,price,Can you give me the current stock price for Reliance Industries in the Sensex index?,natural
gpt-4.1,Latest Stock Price,price,Fetch the latest prices for stocks listed under the Nifty Bank index.,unnatural
gpt-4.1,Latest Stock Price,price,I need the stock price for TCS and Infosys in the Nifty IT index.,natural
gpt-4.1,Latest Stock Price,price,What's the current price of stocks in the Nifty Midcap 100 index?,natural
gpt-4.1,Latest Stock Price,price,Get me the latest stock price for HDFC Bank in the Nifty Financial Services index.,natural
gpt-4.1,Latest Stock Price,price,Show me the latest prices for the stocks in the Nifty Pharma index.,natural
gpt-4.1,Latest Stock Price,price,Can you provide the stock price for Tata Motors in the Nifty Auto index?,natural
gpt-4.1,Latest Stock Price,price,What's the latest stock price for companies in the Nifty FMCG index?,natural
gpt-4.1,Latest Stock Price,price,I want to know the current stock price for Bajaj Finance in the Nifty 50 index.,natural
gpt-4.1,Latest Stock Price,prices,What's the latest stock price for companies in the Nifty 50 index?,natural
gpt-4.1,Latest Stock Price,prices,Can you give me the current stock price for Reliance Industries in the Sensex index?,natural
gpt-4.1,Latest Stock Price,prices,Fetch the latest prices for the stocks listed under the Nifty Bank index.,unnatural
gpt-4.1,Latest Stock Price,prices,I need the stock price for Tata Consultancy Services in the Nifty IT index.,natural
gpt-4.1,Latest Stock Price,prices,What's the current price of stocks in the Nifty Pharma index?,natural
gpt-4.1,Latest Stock Price,prices,Get me the latest stock price for Infosys and Wipro in the Nifty 50 index.,natural
gpt-4.1,Latest Stock Price,prices,Could you provide the latest stock prices for the companies in the Nifty FMCG index?,natural
gpt-4.1,Latest Stock Price,prices,I want to know the stock price for HDFC Bank in the Sensex index.,natural
gpt-4.1,Latest Stock Price,prices,Please fetch the latest stock prices for the Nifty Auto index.,unnatural
gpt-4.1,Latest Stock Price,prices,What's the stock price for Asian Paints in the Nifty 50 index?,natural
gpt-4.1,Latest Stock Price,price_all,What's the latest stock price for Tata Motors?,natural
gpt-4.1,Latest Stock Price,price_all,Can you give me the current stock price of Reliance Industries?,natural
gpt-4.1,Latest Stock Price,price_all,Show me the latest price for Infosys shares.,natural
gpt-4.1,Latest Stock Price,price_all,I'd like to know the current stock price of HDFC Bank.,natural
gpt-4.1,Latest Stock Price,price_all,Fetch the latest stock price for ICICI Bank.,unnatural
gpt-4.1,Latest Stock Price,price_all,What is the current price of Wipro stocks?,natural
gpt-4.1,Latest Stock Price,price_all,Get me the latest stock price for Larsen & Toubro.,natural
gpt-4.1,Latest Stock Price,price_all,Could you tell me the current stock price of Bharti Airtel?,natural
gpt-4.1,Latest Stock Price,price_all,I need the latest stock price for Maruti Suzuki.,natural
gpt-4.1,Latest Stock Price,price_all,Please provide the current stock price of Hindustan Unilever.,natural
gpt-4.1,NLP Translation,Translate,Can you translate 'Good morning' to French?,natural
gpt-4.1,NLP Translation,Translate,"I need the phrase 'How are you?' translated into German, but keep 'you' as is.",natural
gpt-4.1,NLP Translation,Translate,Translate 'Welcome to our website' from English to Spanish.,natural
gpt-4.1,NLP Translation,Translate,Could you convert 'Thank you for your help' into Italian?,natural
gpt-4.1,NLP Translation,Translate,Please translate 'Happy Birthday' to Japanese.,natural
gpt-4.1,NLP Translation,Translate,"I want 'Congratulations on your success' translated into Chinese, but don't translate 'success'.",natural
gpt-4.1,NLP Translation,Translate,Translate 'See you soon' from French to Portuguese.,natural
gpt-4.1,NLP Translation,Translate,Can you translate 'Good luck with your exam' into Russian?,natural
